Date,CE16OV,EXUSEU,M1SL,M1V,UNRATE,Market Value,Estimate,Sigma,Recommended Percent Stock
2016-09-29,151930.73,1.10,3336.03,5.68,4.91,89.8538,93.57,0.9848,1.3549
2016-10-06,151969.16,1.10,3338.56,5.68,4.85,90.589,93.84,0.8628,1.2670
2016-10-13,152011.39,1.09,3341.45,5.68,4.78,89.3477,94.23,1.2948,1.5465
2016-10-20,152053.61,1.09,3344.35,5.68,4.72,89.7774,94.61,1.2834,1.5402
2016-10-27,152095.84,1.08,3347.24,5.68,4.65,89.6055,95.00,1.4317,1.6181
2016-11-03,152133.13,1.08,3348.79,5.68,4.61,88.0968,95.16,1.8741,1.8057
2016-11-10,152158.10,1.07,3346.99,5.68,4.63,92.7088,94.75,0.5410,0.9988
2016-11-17,152183.07,1.07,3345.19,5.68,4.65,93.6446,94.34,0.1834,0.6461
2016-11-24,152208.03,1.06,3343.40,5.68,4.68,94.6568,93.92,-0.1944,0.2474
2016-12-01,152233.00,1.05,3341.60,5.68,4.70,95.2106,93.51,-0.4506,-0.0094
2016-12-08,152197.55,1.06,3354.27,5.66,4.72,97.6933,94.21,-0.9245,-0.4075
2016-12-15,152162.10,1.06,3366.94,5.65,4.75,98.1134,94.91,-0.8511,-0.3533
2016-12-22,152126.65,1.06,3379.60,5.64,4.77,98.1514,95.60,-0.6763,-0.2130
2016-12-29,152091.19,1.06,3392.27,5.62,4.79,97.5365,96.30,-0.3283,0.1104
2017-01-05,152132.13,1.06,3397.09,5.62,4.79,98.3915,96.46,-0.5117,-0.0669
2017-01-12,152230.35,1.06,3396.03,5.62,4.76,98.0169,96.23,-0.4750,-0.0325
2017-01-19,152328.58,1.06,3394.97,5.62,4.74,97.3828,95.99,-0.3695,0.0695
2017-01-26,152426.81,1.06,3393.91,5.62,4.72,98.843,95.75,-0.8196,-0.3291
2017-02-02,152530.75,1.07,3394.81,5.62,4.69,97.8151,95.67,-0.5698,-0.1200
2017-02-09,152669.00,1.07,3407.51,5.62,4.64,99.0352,96.48,-0.6780,-0.2144
2017-02-16,152807.25,1.07,3420.21,5.62,4.59,100.9373,97.29,-0.9671,-0.4377
2017-02-23,152945.50,1.07,3432.91,5.62,4.54,101.8115,98.10,-0.9835,-0.4491
2017-03-02,153067.13,1.07,3443.79,5.62,4.50,102.5512,98.78,-1.0016,-0.4615
2017-03-09,153089.03,1.07,3443.72,5.60,4.47,101.4561,98.60,-0.7570,-0.2797
2017-03-16,153110.94,1.07,3443.65,5.59,4.45,101.9364,98.43,-0.9305,-0.4118
2017-03-23,153132.84,1.07,3443.59,5.57,4.43,99.8325,98.26,-0.4182,0.0218
2017-03-30,153154.74,1.07,3443.52,5.56,4.41,100.891,98.08,-0.7451,-0.2700
2017-04-06,153116.17,1.08,3453.40,5.56,4.38,100.2825,99.06,-0.3251,0.1137
2017-04-13,153053.40,1.08,3467.26,5.56,4.36,98.882,100.49,0.4269,0.8915
2017-04-20,152990.63,1.09,3481.12,5.56,4.34,99.7802,101.92,0.5689,1.0240
2017-04-27,152927.87,1.10,3494.98,5.56,4.31,100.8137,103.36,0.6750,1.1168
2017-05-04,152926.65,1.11,3503.00,5.56,4.30,100.408,104.11,0.9816,1.3527
2017-05-11,153007.48,1.11,3503.22,5.56,4.30,100.3791,103.95,0.9465,1.3281
2017-05-18,153088.32,1.12,3503.45,5.56,4.30,98.7275,103.79,1.3420,1.5720
2017-05-25,153169.16,1.12,3503.67,5.56,4.30,100.4274,103.62,0.8481,1.2559
2017-06-01,153250.00,1.12,3503.90,5.56,4.30,101.0262,103.46,0.6465,1.0924
2017-06-08,153310.90,1.13,3510.13,5.55,4.30,100.9682,103.66,0.7142,1.1497
2017-06-15,153371.80,1.14,3516.36,5.54,4.30,102.2141,103.86,0.4360,0.9003
2017-06-22,153432.70,1.14,3522.59,5.53,4.30,101.4415,104.05,0.6934,1.1323
2017-06-29,153493.60,1.15,3528.82,5.52,4.30,101.8109,104.25,0.6477,1.0935
2017-07-06,153504.55,1.16,3535.94,5.51,4.32,101.6167,104.69,0.8164,1.2316
2017-07-13,153495.52,1.16,3543.41,5.51,4.34,102.4131,105.23,0.7483,1.1776
2017-07-20,153486.48,1.17,3550.89,5.51,4.36,102.9569,105.77,0.7472,1.1767
2017-07-27,153477.45,1.18,3558.36,5.51,4.38,103.2774,106.31,0.8053,1.2229
2017-08-03,153526.03,1.18,3563.72,5.51,4.39,103.3843,106.62,0.8580,1.2634
2017-08-10,153718.65,1.18,3563.79,5.51,4.34,101.9955,106.34,1.1525,1.4640
2017-08-17,153911.26,1.19,3563.85,5.51,4.30,101.2088,106.06,1.2872,1.5423
2017-08-24,154103.87,1.19,3563.92,5.51,4.25,101.3836,105.78,1.1668,1.4726
2017-08-31,154296.48,1.19,3563.99,5.51,4.21,102.0731,105.50,0.9098,1.3017
2017-09-07,154228.40,1.19,3569.52,5.51,4.18,101.5293,106.20,1.2390,1.5152
2017-09-14,154116.87,1.18,3575.96,5.51,4.16,103.6659,107.06,0.9000,1.2946
2017-09-21,154005.33,1.18,3582.40,5.51,4.13,104.5303,107.92,0.8987,1.2936
2017-09-28,153893.80,1.18,3588.84,5.51,4.11,105.2177,108.78,0.9443,1.3266
2017-10-05,153855.16,1.18,3593.52,5.51,4.10,106.9473,109.26,0.6127,1.0631
2017-10-12,153871.19,1.18,3596.89,5.51,4.10,106.3121,109.45,0.8332,1.2445
2017-10-19,153887.23,1.17,3600.25,5.51,4.10,106.8105,109.65,0.7528,1.1812
2017-10-26,153903.26,1.17,3603.62,5.51,4.10,107.2013,109.84,0.7010,1.1387
2017-11-02,153920.47,1.17,3606.24,5.51,4.10,107.0157,109.99,0.7882,1.2095
2017-11-09,153944.73,1.18,3604.42,5.51,4.10,106.5369,109.81,0.8692,1.2718
2017-11-16,153969.00,1.18,3602.60,5.51,4.10,106.6639,109.64,0.7895,1.2105
2017-11-23,153993.27,1.18,3600.78,5.51,4.10,107.0645,109.47,0.6371,1.0844
2017-11-30,154017.53,1.18,3598.96,5.51,4.10,110.2304,109.29,-0.2489,0.1910
2017-12-07,154100.16,1.19,3608.09,5.51,4.10,110.1327,109.80,-0.0889,0.3581
2017-12-14,154192.52,1.20,3619.04,5.51,4.10,110.5724,110.42,-0.0415,0.4084
2017-12-21,154284.87,1.21,3629.99,5.51,4.10,112.9337,111.03,-0.5039,-0.0596
2017-12-28,154377.23,1.22,3640.94,5.50,4.10,113.1807,111.65,-0.4053,0.0343
2018-01-04,154505.97,1.22,3644.03,5.50,4.10,114.5143,111.57,-0.7806,-0.2985
2018-01-11,154683.23,1.22,3636.62,5.50,4.10,116.2036,110.56,-1.4976,-0.7451
2018-01-18,154860.48,1.23,3629.21,5.50,4.10,116.8951,109.55,-1.9500,-0.9274
2018-01-25,155037.74,1.23,3621.81,5.50,4.10,118.5943,108.53,-2.6697,-1.1226
2018-02-01,155215.00,1.23,3614.40,5.50,4.10,117.5274,107.52,-2.6554,-1.1195
2018-02-08,155205.75,1.23,3627.00,5.50,4.10,107.4313,108.47,0.2747,0.7403
2018-02-15,155196.50,1.23,3639.60,5.50,4.10,112.667,109.41,-0.8634,-0.3625
2018-02-22,155187.25,1.23,3652.20,5.50,4.10,110.958,110.36,-0.1588,0.2845
2018-03-01,155178.00,1.23,3664.80,5.50,4.10,109.5947,111.31,0.4540,0.9175
2018-03-08,155178.68,1.23,3663.92,5.52,4.05,111.6297,111.76,0.0341,0.4887
2018-03-15,155179.35,1.23,3663.04,5.54,4.01,111.5804,112.21,0.1673,0.6293
2018-03-22,155180.03,1.23,3662.16,5.55,3.96,108.0893,112.66,1.2137,1.5005
2018-03-29,155180.71,1.23,3661.28,5.57,3.92,108.6357,113.12,1.1888,1.4859
2018-04-05,155220.07,1.22,3659.97,5.58,3.89,109.7187,113.12,0.9017,1.2958
2018-04-12,155288.43,1.21,3658.33,5.58,3.86,109.7386,112.78,0.8068,1.2241
2018-04-19,155356.80,1.20,3656.70,5.58,3.84,110.5831,112.44,0.4931,0.9545
2018-04-26,155425.17,1.19,3655.07,5.58,3.82,110.0565,112.10,0.5432,1.0008
2018-05-03,155480.58,1.18,3654.15,5.58,3.81,107.3342,111.78,1.1793,1.4802
2018-05-10,155503.61,1.18,3655.03,5.58,3.86,110.6328,111.48,0.2260,0.6903
2018-05-17,155526.65,1.17,3655.91,5.58,3.90,111.3183,111.19,-0.0339,0.4164
2018-05-24,155549.68,1.17,3656.79,5.58,3.95,110.8414,110.90,0.0146,0.4680
2018-05-31,155572.71,1.17,3657.67,5.58,3.99,109.4505,110.60,0.3057,0.7717
2018-06-07,155653.80,1.17,3657.80,5.58,3.98,111.8449,110.44,-0.3717,0.0673
2018-06-14,155744.57,1.17,3657.80,5.58,3.96,111.7754,110.31,-0.3892,0.0500
2018-06-21,155835.33,1.17,3657.80,5.58,3.93,110.4241,110.17,-0.0666,0.3817
2018-06-28,155926.10,1.17,3657.80,5.58,3.91,110.08,110.04,-0.0113,0.4405
2018-07-05,155965.00,1.17,3657.80,5.58,3.90,110.7,109.97,-0.1941,0.2477
2018-07-12,155965.00,1.17,3657.80,5.58,3.90,112.29,109.95,-0.6210,-0.1654
2018-07-19,155965.00,1.17,3657.80,5.58,3.90,112.64,109.93,-0.7189,-0.2487
2018-07-26,155965.00,1.16,3657.80,5.58,3.90,114.17,109.91,-1.1300,-0.5451
2018-08-02,155965.00,1.16,3657.80,5.58,3.90,113.97,109.89,-1.0819,-0.5148
